tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568275123037286400,neutral,1.0,,,United,,RoyHalimMusic,,0,@united followed &amp; DM'd.,,2015-02-19 05:05:22,CT • MINDLESS EP ON SALE! ⬇️,Pacific Time (US & Canada)
568274855814152192,neutral,1.0,,,United,,dougvansant,,0,@united I want a hotel room and a whiskey.,,2015-02-19 05:04:18,NYC - DC - LA,Tehran
568272841780682752,neutral,1.0,,,United,,SupaZ22,,0,@united flight...gotta make this connector,,2015-02-19 04:56:18,"Chicago, Illinois.",Eastern Time (US & Canada)
568272715519561728,neutral,1.0,,,United,,Dayrean,,0,@united - ok noted. All details will be DM'ed to you shortly.,,2015-02-19 04:55:48,,
568272688273174528,negative,0.6818,Can't Tell,0.6818,United,,CisWowon,,0,@united @staralliance the B gates are very far though,,2015-02-19 04:55:41,,Bangkok
568272244792631296,negative,1.0,Late Flight,1.0,United,,Atrain_8,,1,"@united UA5029 from RIC, UA507 from ORD, &amp; UA423 from DEN -ALL DELAYED for non-weather issues. Way to go, youre batting 1.000! But no hotels",,2015-02-19 04:53:55,,
568271741207891968,negative,1.0,Customer Service Issue,0.3696,United,,patrick_maness,,0,@united I would have made it if you hadn't already booked me on another flight and Cancelled Flighted my original reservation.,,2015-02-19 04:51:55,Rhode Island,Eastern Time (US & Canada)
568271533782622209,negative,1.0,Flight Booking Problems,0.6939,United,,amack604,,0,@united @staralliance how can I book reward travel in August?? Everything is blacked out.,,2015-02-19 04:51:06,San Francisco,Pacific Time (US & Canada)
568270132956409857,positive,0.6354,,,United,,travelwithMKJ,,0,@united did I win :),,2015-02-19 04:45:32,Sydney Australia ,Sydney
568269181394817024,negative,0.6267,Flight Booking Problems,0.6267,United,,ImmaMarksThat,,0,@united Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?,,2015-02-19 04:41:45,"Washington, DC",
568268831228964864,negative,0.6598,Customer Service Issue,0.3608,United,,spoditrice7,,0,@united I have submitted my complaint. I need to be compensated. How long will this take?,,2015-02-19 04:40:21,CLE ,
568267340405542914,neutral,0.6825,,0.0,United,,DominikZmuda,,0,@united any info on delays at SFO tomorrow due to low clouds?,,2015-02-19 04:34:26,,Warsaw
568266890499346432,negative,1.0,Bad Flight,0.6927,United,,marylkrupa,,1,"@united because of the horrific flight experience, you guys have made me NEVER want to fly on an airplane every again!!!!!!!","[38.78438914, -104.72749614]",2015-02-19 04:32:39,"Detroit, Michigan ",
568266347450273793,positive,1.0,,,United,,ccappas123,,0,@united flight to RSW tonight -me &amp;  twin 3 year olds. A pilot who was in row by me stayed to help me get the boys &amp; bags off. Lifesaver!!,,2015-02-19 04:30:29,,Mountain Time (US & Canada)
568265475114663936,negative,1.0,Late Flight,0.6749,United,,grath57,,0,@united My flying United is over...sorry. The Captain still had 20 minutes of pre-flight preparations to make while we sat with no air!,,2015-02-19 04:27:01,,
568264441906618368,neutral,0.7168,,,United,,vasm21,,0,@united thanks,,2015-02-19 04:22:55,Panamá,
568264293478744064,positive,0.6246,,,United,,laboyd99,,0,"@united yes, Thx! At 10:35 (landed at 9:20).",,2015-02-19 04:22:20,,
568263079789608961,negative,0.6328,Flight Booking Problems,0.324,United,,marccabi,,0,@united get a clue. I am a 1K/2mm miler and that is the response you give?,,2015-02-19 04:17:30,"Mill Valley, CA",Pacific Time (US & Canada)
568262694123339776,negative,1.0,Bad Flight,0.7017,United,,marccabi,,0,@united I was only trying to get my emails. What are you talking about? What most business people expect from airline wifi,,2015-02-19 04:15:58,"Mill Valley, CA",Pacific Time (US & Canada)
568262481698803712,neutral,0.3512,,0.0,United,,santiagopinzong,,0,"@united we finally just arrive to Bogota, good but long flight!!",,2015-02-19 04:15:08,Colombia,Central Time (US & Canada)
568261238444167170,negative,1.0,Lost Luggage,1.0,United,,lu0ng,,0,@united it's not there we tried. It's already here in cancun just no one has delivered it,,2015-02-19 04:10:11,,Alaska
568261172610220033,negative,1.0,Customer Service Issue,0.6526,United,,Atrain_8,,2,"@united what you did was illegal and a breach of contract. I will be in touch but not through your ""customer feedback""",,2015-02-19 04:09:55,,
568260084230455296,negative,1.0,Customer Service Issue,0.6848,United,,Belendelcanto,,0,@united its not the way to treat your customers we had a lot of issues and it was not worth our headache we went thru,,2015-02-19 04:05:36,Seattle,Hawaii
568259835474677760,negative,1.0,Customer Service Issue,1.0,United,,Belendelcanto,,0,@united yes we are in EWR and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable,,2015-02-19 04:04:37,Seattle,Hawaii
568259593773518848,neutral,1.0,,,United,,Austin_Dillman,,0,@united Want to make my day? :) Friend is Premier &amp; I should be soon. Any chance you can upgrade our two 10 hr leg of flights to ecom plus?,,2015-02-19 04:03:39,"San Francisco, CA",Quito
568258906159501312,negative,1.0,Can't Tell,0.3444,United,,MEGHANson,,0,@united please review and fix your baggage procedures at Dulles because it happens every week when my sister travels there on your airline,,2015-02-19 04:00:55,"Philadelphia, PA",Pacific Time (US & Canada)
568258846235316225,negative,1.0,Customer Service Issue,1.0,United,,themkhiggy,,0,@united nothing else from you ^GJ? Where is your customer service?,,2015-02-19 04:00:41,"Houston, TX",Central Time (US & Canada)
568258545772335104,neutral,0.6538,,0.0,United,,140JustinC,,0,@united that's of course in lax,,2015-02-19 03:59:29,Fredericton NB,Atlantic Time (Canada)
568257389402710016,neutral,1.0,,,United,,140JustinC,,0,@united ok thanks! Where are you counters located? And how Late Flight are they open?,,2015-02-19 03:54:54,Fredericton NB,Atlantic Time (Canada)
568256563829293056,negative,1.0,Can't Tell,0.3512,United,,themkhiggy,,0,"@united oh no, I'm rebooked, 7+ hours after my original arrival time. We can talk compensation.",,2015-02-19 03:51:37,"Houston, TX",Central Time (US & Canada)
568255550070362113,negative,1.0,Can't Tell,0.6726,United,,Belendelcanto,,0,@united my coworker that had the same conflict as me with the hotel issue trying to share posted on their facebook page and they erased it!!,,2015-02-19 03:47:35,Seattle,Hawaii
568254094739148800,negative,1.0,Lost Luggage,1.0,United,,lu0ng,,0,"@united lost my parents luggage to cancun, said it would be delivered to hotel by 7PM, it is now almost 11PM",,2015-02-19 03:41:48,,Alaska
568252997886545920,negative,1.0,Bad Flight,0.6335,United,,themkhiggy,,0,@united then watched my connecting flight in DEN pull away from the gate only to pull into THE SAME gate. #SlapInTheFace,,2015-02-19 03:37:26,"Houston, TX",Central Time (US & Canada)
568252909231738880,negative,1.0,Bad Flight,0.6806,United,,critic,,0,"@united @christinebpc ...and on some versions of the 738, row 11 has no window at all. Go ahead, check. We'll wait.","[0.0, 0.0]",2015-02-19 03:37:05,"Princeton, NJ",Eastern Time (US & Canada)
568252805036638209,negative,1.0,Flight Attendant Complaints,0.3459,United,,themkhiggy,,0,@United I'm pretty sure I've got shin splits from SPRINTING through IAH only to watch my plane pull away from the jet way...,,2015-02-19 03:36:41,"Houston, TX",Central Time (US & Canada)
568252787756302336,negative,1.0,Late Flight,1.0,United,,Belendelcanto,,0,@united well the income flight to dca to take us to ewr was delayed and it made us miss our connection to FLL so yes hotels were necessary,,2015-02-19 03:36:36,Seattle,Hawaii
568250452057427970,negative,1.0,Cancelled Flight,1.0,United,,_saranguyen,,0,@united can you please stop Cancelled Flightling your flights? I am trying to get home to take two exams tomorrow. You've Cancelled Flightled 3 flights on me.,,2015-02-19 03:27:20,"Columbia, MO",Central Time (US & Canada)
568250159689113600,negative,1.0,Customer Service Issue,1.0,United,,vina_love,,0,@united &amp; I've been hung up on twice by your staff. So upset right now,,2015-02-19 03:26:10,ny,Quito
568250065845944321,neutral,1.0,,,United,,Belendelcanto,,0,@united DCA-EWR Flight #4372,,2015-02-19 03:25:47,Seattle,Hawaii
568250000028925952,negative,1.0,Lost Luggage,0.3608,United,,laboyd99,,0,"@united 2 hour flight from FLL to Ewr, 1242, now waiting 1 hour plus for bags, no sign yet. What gives????",,2015-02-19 03:25:32,,
568249421877653505,negative,1.0,Customer Service Issue,0.6292,United,,simplyweber,,1,@united was such a better airline when you were Continental. $75 service fee + $75 Flight Booking Problems fee + $25 talk to a human fee: FU!!!,,2015-02-19 03:23:14,"East Hanover, NJ",Eastern Time (US & Canada)
568249367590768640,neutral,0.6889,,0.0,United,,140JustinC,,0,@united any chance you could look into my problem from earlier?,,2015-02-19 03:23:01,Fredericton NB,Atlantic Time (Canada)
568249132323770368,negative,1.0,Lost Luggage,1.0,United,,vina_love,,0,@united this is despicable I spoke to  many diff people &amp; everyone is telling me something different I have a claim no. I need my bag now,,2015-02-19 03:22:05,ny,Quito
568248950450311169,negative,1.0,Bad Flight,0.7124,United,,jjpd5,,0,@united how come the crew traveling on the flight gets a better seat and I get stuck checking my bag and the crews bag got on the flight.,,2015-02-19 03:21:21,,
568248416418926594,negative,0.6899,Can't Tell,0.3798,United,,caitieamanda,,0,"@united Funny thing happened, we arrived on our flight from Denver at the same gate we are currently scheduled to depart for Sydney at! LOL!",,2015-02-19 03:19:14,"Brisbane, Australiaaa!",Brisbane
568248245563969536,positive,0.6559,,,United,,caitieamanda,,0,@united I forgot that Intl flights out of LAX don't go from Intl Terminal! Easiest re-check in ever! woo!,,2015-02-19 03:18:33,"Brisbane, Australiaaa!",Brisbane
568248180057325568,neutral,1.0,,,United,,MarshBrentnall,,0,@united can you please tell me where United flies to from Sydney Australia - pref Asia Pac or US as I have a voucher to redeem.,"[0.0, 0.0]",2015-02-19 03:18:18,"Rozelle, NSW",Sydney
568246093856641024,negative,1.0,Bad Flight,0.3365,United,,Atrain_8,,3,"@united you can't claim ""weather"" with your hardworking crew pulling seats out of a plane! Do the right thing. But we both know you won't",,2015-02-19 03:10:00,,
568244663154393088,negative,1.0,Can't Tell,0.6458,United,,Atrain_8,,3,"@united you're missin the point! There was no ""weather"". You're lying! Seats was broken. But u claim ""weather"" to get out of hotels. Classy",,2015-02-19 03:04:19,,
568243964983308289,negative,1.0,Late Flight,1.0,United,,markymark928,,1,@united are you trying to break a world record for most delayed flights in a year?,,2015-02-19 03:01:33,"Buffalo, Ny",Quito
568241367396192256,neutral,1.0,,,United,,STLStude,,0,@united I have flights that don't appear to have been applied to my MileagePlus account. Can you help?,,2015-02-19 02:51:14,"Austin, TX",Central Time (US & Canada)
568240029413163008,neutral,1.0,,,United,,MichHardyTV,,0,"@united @VUSA_Australia I'm just an Aussie cowgirl lookin' for my cowboy. Take me to Fort Worth, Estelle says I'll find him there!","[-33.87144962, 151.20821275]",2015-02-19 02:45:55,Sydney,Hawaii
568239444500865025,positive,1.0,,,United,,MikeFromRBLX,,0,"@united Okay, thank you for your help :)",,2015-02-19 02:43:35,roblox.com,Eastern Time (US & Canada)
568238725626355712,negative,1.0,Late Flight,1.0,United,,vassko,,0,@united this is not what captain said! Your 820pm flight to San Francisco is delayed due to weather. UA1416 now departs ....#failagain,"[41.97826134, -87.91247425]",2015-02-19 02:40:44,"San Francisco, CA",Pacific Time (US & Canada)
568238227791822850,positive,1.0,,,United,,froyomama,,0,@united thanks,,2015-02-19 02:38:45,,Central Time (US & Canada)
568237684277141504,negative,1.0,Late Flight,1.0,United,,themkhiggy,,0,@united I bet @SouthwestAir doesn't turn a thirty minute delay on an original flight into a 7+ hour delayed arrive time,,2015-02-19 02:36:35,"Houston, TX",Central Time (US & Canada)
568237654606680064,positive,0.6667,,,United,,travel_today,,0,"@United is the best way to re-unite me with my one true love, shopping in USA's fashion capital #NewYork #unitedVUSA http://t.co/rBn7StUij1",,2015-02-19 02:36:28,"Sydney, Australia",Sydney
568237611208318976,neutral,0.657,,0.0,United,,doug_kurtz,,0,@United should find a way to distinguish boarding of premier members and credit card holders. Group 2 is too big!,,2015-02-19 02:36:18,"Dallas, TX",Mountain Time (US & Canada)
568236691397279745,negative,0.6436,Flight Booking Problems,0.3445,United,,theLOdown94,,0,@united final destination was booked through United but with quantas. United has not yet contacted Auckland. I am unaware of case ID number,,2015-02-19 02:32:39,,Atlantic Time (Canada)
568236000390082560,neutral,0.6529,,0.0,United,,140JustinC,,0,@united was in the air. Just DMd you,,2015-02-19 02:29:54,Fredericton NB,Atlantic Time (Canada)
568234955672694784,negative,1.0,Can't Tell,0.6702,United,,jbeddigs,,1,@united. Worst flying experiences ever the past three days. Your airline needs to get it together. Lost a customer with me,,2015-02-19 02:25:45,"Chicago, IL",
568234670166568960,negative,0.6838,Lost Luggage,0.3419,United,,vina_love,,0,@united yes I have,,2015-02-19 02:24:37,ny,Quito
568234631465734144,negative,1.0,Customer Service Issue,1.0,United,,ravlitcofsky,,0,@united #CustomerService #fail long time flyer switching airlines #frustrated,,2015-02-19 02:24:28,,Atlantic Time (Canada)
568233965800304640,positive,1.0,,,United,,elisanader,,0,"@united okay - thanks for your help, JT! I appreciate your time!",,2015-02-19 02:21:49,D.C.ish ,Eastern Time (US & Canada)
568233193738018817,negative,0.664,Can't Tell,0.664,United,,SergioESalas,,0,@united screwed over my professor. Maybe we should tell everyone about @Skiplagged ? #aviation #airport #airline #innovation #startups #tech,,2015-02-19 02:18:45,,Central Time (US & Canada)
568232723170484224,negative,0.6633,Cancelled Flight,0.3367,United,,ousoonerfanatic,,0,@united @staralliance Now do the right thing and reinstate the tickets you voided #UnitedFail,,2015-02-19 02:16:53,"Semiahmoo, WA Soonerland",Pacific Time (US & Canada)
568231742449922049,negative,1.0,Customer Service Issue,1.0,United,,TheMouthLAKings,,0,@united negative. Done wasting time with amateurs at customer service. Thanks for at least offering.,,2015-02-19 02:12:59,"Q's, Staples Center",Pacific Time (US & Canada)
568231586585550848,positive,1.0,,,United,,gasbabe,,0,"@united @staralliance was there few weeks ago AWESOME,bright vibrant, and NO habitrails",,2015-02-19 02:12:22,Chicagoland,
568231529823891456,positive,1.0,,,United,,pnjarich,,0,"@united no worries - after everyone boarded, the cushions were brought in. Took a while, but they made it here.",,2015-02-19 02:12:08,"ÜT: 38.006902,-78.502005",Quito
568230767714799616,neutral,0.6383,,,United,,ghidinelli,,0,@united sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!,"[35.21498347, -80.96071981]",2015-02-19 02:09:06,"San Francisco, California",Pacific Time (US & Canada)
568230620595417088,neutral,1.0,,,United,,Sophia_Goulet,,0,@united hey! think someone could meet me with my book when I arrive at @loganairports at 10:30? It's yes please #amypoehler. Oscar took it.,,2015-02-19 02:08:31,Dodging Traffic,Quito
568229032652709888,neutral,0.6405,,0.0,United,,mwbotelho,,0,"@united Hopefully They will give me a feedback, bafore my flight...",,2015-02-19 02:02:13,Curitiba,Brasilia
568228749696577536,positive,1.0,,,United,,agolod13,,0,"@united Very good flight, thank you!",,2015-02-19 02:01:05,"Chicago, IL",
568228505160433665,negative,1.0,Customer Service Issue,1.0,United,,froyomama,,0,@united can you DM me? Been on hold with customer service very long time (53 min +) and getting the run-around. Thanks.,,2015-02-19 02:00:07,,Central Time (US & Canada)
568228257037856768,negative,0.6304,Customer Service Issue,0.6304,United,,sjking2000,,0,@united I'm asking if you can simplify the communications- thx,,2015-02-19 01:59:08,"California, US",Pacific Time (US & Canada)
568228124263124992,positive,1.0,,,United,,john_escreet,,0,"@united yes #LHRT2 lounge is fantastic, if only the US ones could be remotely similar!",,2015-02-19 01:58:36,New York,Eastern Time (US & Canada)
568226940139782144,negative,1.0,Lost Luggage,1.0,United,,skyjumper77,,0,@United OMG WHERE IS MY BAG??? YYZUA70435 - enough with the shenanigans already. It's getting real old real quick!!,,2015-02-19 01:53:54,,
568226026209341441,neutral,1.0,,,United,,lorenzosimpson,,0,@united i now see it's 72 hours. Thanks,,2015-02-19 01:50:16,,Eastern Time (US & Canada)
568225650760413184,neutral,0.672,,0.0,United,,HelacoHLC,,0,@united We invite to Fallow @HelacoHLC learn about our activities.Prevention Programs of Health by Condom-Rito Family.We R 501(C)(3)Thanks,,2015-02-19 01:48:46,EIN: 27-0575748 -New York -USA,
568225310753353728,neutral,0.6990000000000001,,,United,,georgetietjen,,0,"@united @staralliance Very nice at LHR, congrats, but I'm sticking with AA/#BA. @AmericanAir @British_Airways",,2015-02-19 01:47:25,,
568224469480833024,negative,0.6634,Flight Booking Problems,0.3366,United,,lorenzosimpson,,0,@united how long will it take for miles that i re-purchased (they had expired) to show up? I recieved an email that the request had been..,,2015-02-19 01:44:05,,Eastern Time (US & Canada)
568223557806915585,negative,0.6538,Late Flight,0.3336,United,,patrick_maness,,0,@united Please stall flight 1535 out of ORD. I have to get to SNA tonight.,,2015-02-19 01:40:27,Rhode Island,Eastern Time (US & Canada)
568221167288344577,positive,1.0,,,United,,TheVeganRD,,0,"@united Thanks, I will!",,2015-02-19 01:30:57,"Port Townsend, WA",Pacific Time (US & Canada)
568218887973703680,negative,0.7118,longlines,0.3667,United,,KevinLarke,,0,@united can you get a gate for UA4727?  Turrible.,,2015-02-19 01:21:54,"Chicago, IL",
568217863611404288,negative,1.0,Lost Luggage,0.6485,United,,theLOdown94,,0,@united is the worst airline. Lost my luggage delayed my flights and has been very unaccomidating,,2015-02-19 01:17:50,,Atlantic Time (Canada)
568217304259010560,neutral,0.6416,,0.0,United,,GaryMartinNYC,,0,@united Flight 280,"[40.74389886, -74.12493599]",2015-02-19 01:15:36,New York City,Eastern Time (US & Canada)
568217301243133952,neutral,0.6452,,,United,,DontenPhoto,,0,@united Flight 1640 (N33289) arrives at @FlyTPA following flight from @iah http://t.co/RvCDA2nnme,,2015-02-19 01:15:36,"Englewood, Florida",Eastern Time (US & Canada)
568215213620637696,positive,1.0,,,United,,bryce_carey,,0,@united is officially my favorite airline. They have created magic for me all day!!! #friendlyskies #careyon,"[29.98425706, -95.34407392]",2015-02-19 01:07:18,NC,Eastern Time (US & Canada)
568215154569166848,positive,1.0,,,United,,RobandMeg,,0,"@united we had a wonderful flight attendant named Leah that was with us from lga to den, then den to anchorage!",,2015-02-19 01:07:04,"Staten Island, NY",Eastern Time (US & Canada)
568215031608815617,positive,1.0,,,United,,confox77,,0,@united I was protected on that flight by gate agent Kerry at LAS. She also did an excellent job getting me to my destination today. Thanks!,,2015-02-19 01:06:35,,Amsterdam
568215000306724864,neutral,0.6827,,0.0,United,,misslindahong,,0,"@united yes, you can. I will DM.",,2015-02-19 01:06:27,"St. Louis, MO for now",
568214796514004992,positive,0.6364,,0.0,United,,DexterBerkeley,,0,"@united Your staff, both on deck and in the cabin on UA768 SFO -&gt; BOS were exceptional today. Please tell them well done :)",,2015-02-19 01:05:39,"Boston, MA",London
568213785426726912,negative,1.0,Customer Service Issue,1.0,United,,jamieduchess,,1,@united I mean is there a real live person somewhere I can go and speak to at Newark post security?,,2015-02-19 01:01:38,London,Amsterdam
568212521657737216,neutral,1.0,,,United,,JRamosGonzalez,,0,@united hi! I just bought a flight with united through ebokeers from Paris to Miami. Do I have any chance to check that everything is ok?,,2015-02-19 00:56:36,Barcelona,
568210978447323136,neutral,0.6497,,,United,,OldChickSprints,,0,"@united no worries, I think it’s under control. (the emails are keeping me informed)",,2015-02-19 00:50:28,"Bend, OR",Arizona
568210563991363584,negative,0.6737,Can't Tell,0.6737,United,,questions_faith,,0,@united i have talked to them...on standby for tomorrow but it doesn't look good. May have to stay here till Friday &amp; that's not guaranteed,,2015-02-19 00:48:49,"Elkhart, Indiana",Atlantic Time (Canada)
568210483959836672,neutral,1.0,,,United,,MichaelRConroy,,0,@united ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,,2015-02-19 00:48:30,Wherever. ,Eastern Time (US & Canada)
568207908057567232,neutral,1.0,,,United,,stylistadvocate,,0,@united what happened to flight status map? It was so cool..,,2015-02-19 00:38:16,"Ratner Companies, Hair Cuttery",Eastern Time (US & Canada)
568206570540163072,negative,0.6629999999999999,Bad Flight,0.6629999999999999,United,,Lindsey_Brunell,,0,@united plz don't advertise wifi if it's not gonna work thanks #worstflightever,,2015-02-19 00:32:57,,Hawaii
568206538147364864,neutral,1.0,,,United,,Miki_Palich,,0,@united Hi guys. I submitted a request for ticket/hotel reimbursement for a delayed/over night stay coming back from the Dominican. Help?,,2015-02-19 00:32:50,"Los Angeles, California",
568206350804770816,negative,1.0,Customer Service Issue,0.3461,United,,frannie_ryan,,0,"@united Apologize to the President. Once those employees blamed him, I heard it repeated 20 times.",,2015-02-19 00:32:05,Memphis TN,Central Time (US & Canada)
568206092599218176,neutral,0.6923,,0.0,United,,jamieduchess,,0,"@united yes, I want to complain. Your coworker was neither. Is there a customer service point airside?",,2015-02-19 00:31:03,London,Amsterdam
568205117368836096,negative,1.0,Can't Tell,0.6647,United,,havecl,,1,@united A change fee of $200. Same exact flight from ATL-HOU is $165. Why a charge of $574? The math doesn't add up.,"[40.03395098, -105.24950187]",2015-02-19 00:27:11,,
568204808122974209,negative,1.0,Lost Luggage,1.0,United,,vina_love,,0,@united hello. I'm overseas &amp; my bag is lost. I can't call customer service but can you help me?,,2015-02-19 00:25:57,ny,Quito
568204231271796736,positive,0.6753,,,United,,RobandMeg,,0,"@united landing in anchorage, then on our way to fairbanks! http://t.co/FjkvQMbmaS",,2015-02-19 00:23:40,"Staten Island, NY",Eastern Time (US & Canada)
568204182676578304,negative,1.0,Can't Tell,1.0,United,,ItsAaronChriz,,0,@united I knew I should've flew @VirginAmerica lol,,2015-02-19 00:23:28,I'm just a kid from Oak Harbor,Pacific Time (US & Canada)
568204138091307008,negative,1.0,Bad Flight,0.6987,United,,JustOGG,,0,"@united, UA1641 EWR-MCO 17 Feb wifi never connected but allowed me to purchase access twice &amp; charged me. Who do I need to file claim with?",,2015-02-19 00:23:17,Tweets = My Opinion,Eastern Time (US & Canada)
568204042964332544,positive,0.653,,,United,,parryaftab,,0,@united thnx,,2015-02-19 00:22:55,,Central Time (US & Canada)
568203839242764288,positive,1.0,,,United,,Joshua_Redman,,0,"@united 
I will admit, you've been rather good to me over the years.
You've still got me hooked.
(for now!)
Peace.",,2015-02-19 00:22:06,,Quito
568203785996263424,positive,0.6525,,,United,,mfcompany,,0,@united it's kinda funny. No worries.,,2015-02-19 00:21:53,Las Vegas,Eastern Time (US & Canada)
568203369053077505,negative,1.0,Flight Attendant Complaints,0.3441,United,,thisismattuk,,0,@united My feedback and concerns via your site aren’t going to improve my poor airport experiences.,"[0.0, 0.0]",2015-02-19 00:20:14,Cardiff and London,London
568202174917976064,negative,1.0,Customer Service Issue,0.6531,United,,jamieduchess,,0,@united just dropped bags at Newark. Your desk guy was the rudest customer facing person I have met. Even my two children were shocked!,,2015-02-19 00:15:29,London,Amsterdam
568201465958772736,positive,0.6667,,0.0,United,,taylreduarte,,0,@united great. Looking forward to your response to my DM then,,2015-02-19 00:12:40,"New York, NY",Eastern Time (US & Canada)
568200385849995264,negative,0.3546,Late Flight,0.3546,United,,OneKLutzyNinja,,0,"@united It was quite enjoyable. 😊 

Except now he's stuck on the runway in Houston. 😕",,2015-02-19 00:08:23,Sun Devil Territory,Arizona
568199122903293952,positive,0.6737,,0.0,United,,promostuff4u,,0,@united thank you for getting our daughter home when @americanair Cancelled Flightled all their flights to Nashville,,2015-02-19 00:03:22,"Franklin, Tennessee",Central Time (US & Canada)
568198349393768448,positive,1.0,,,United,,jasemccarty,,0,"@united thanks for the re-upgrade to 1st class. It may be a 45 min flight, but it is appreciated.",,2015-02-19 00:00:17,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
568195829238005760,negative,0.6556,Bad Flight,0.3333,United,,JaimeAlexis,,0,"@united makes total sense, except flight wasn't full :) I've got empty seats around me &amp; overheads were more than half open when I boarded.",,2015-02-18 23:50:16,"San Francisco, CA",Eastern Time (US & Canada)
568195153464143872,neutral,0.6655,,0.0,United,,ItsAaronChriz,,0,"“@united: @ItsAaronChriz Sorry to hear about your flight. Do you need help reFlight Booking Problems?”

👎",,2015-02-18 23:47:35,I'm just a kid from Oak Harbor,Pacific Time (US & Canada)
568194770524221440,negative,0.6855,Can't Tell,0.34600000000000003,United,,questions_faith,,0,@united now we are trying to get to San Juan from Chicago O'Hare. Having lots of problems. May get a standby flight.,,2015-02-18 23:46:04,"Elkhart, Indiana",Atlantic Time (Canada)
568194744574214144,neutral,1.0,,,United,,MikeFromRBLX,,0,"@united Alright, thank you. Is there a page that says the routes you have for each aircraft? Specifically the 787.",,2015-02-18 23:45:58,roblox.com,Eastern Time (US & Canada)
568193817943257088,negative,1.0,Cancelled Flight,0.6701,United,,questions_faith,,0,"@united well sorta....we r trying to get to Aquadilla, PR but only 1 flight goes there a day. All are booked. UA Cancelled Flighted our flight to NJ",,2015-02-18 23:42:17,"Elkhart, Indiana",Atlantic Time (Canada)
568192567348604928,negative,1.0,Customer Service Issue,1.0,United,,havecl,,0,@united why does it cost $547 to change the city of origin when the same flight on http://t.co/8FMZZOltv9 costs $165 #customerservicefail,,2015-02-18 23:37:19,,
568192024026996736,neutral,0.6484,,,United,,bethanycknowles,,0,@united I just sent a long note with some suggestions. Thanks for getting back to me.,,2015-02-18 23:35:09,,Eastern Time (US & Canada)
568191963838746624,neutral,1.0,,,United,,ghidinelli,,0,@united there are at least 3 of us on UA1564 at ORD waiting to deplane to catch UA4232 to CLT. Any chance of waiting to last second for us?,"[41.98084325, -87.90939435]",2015-02-18 23:34:55,"San Francisco, California",Pacific Time (US & Canada)
568191654986792960,positive,1.0,,,United,,parryaftab,,0,@united @parryaftab done thnx,,2015-02-18 23:33:41,,Central Time (US & Canada)
568191336764948480,negative,1.0,Customer Service Issue,0.6966,United,,herestorian,,0,"@united, I'm still frustrated I gave up my seat &amp; the promised Travel Certificate was withheld w/o explanation. http://t.co/KvfwajVViD",,2015-02-18 23:32:25,,
568190725319311360,negative,0.6534,Late Flight,0.6534,United,,jasemccarty,,0,"@united gotta love giving up 1st class upgrade b/c flight delayed, to get another flight (also delayed) just to ensure I make my connection.",,2015-02-18 23:30:00,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
568190276990140417,neutral,1.0,,,United,,vasm21,,0,@united PTY to PIT via IAH,,2015-02-18 23:28:13,Panamá,
568189949415170048,negative,1.0,Lost Luggage,1.0,United,,mtezna,,0,"@united Not sure what happened @ MSP yesterday, but VERY UNHAPPY my bag was not only delayed, but sat at MSP for 8 hrs b4 delivery @ 2:30 am",,2015-02-18 23:26:55,Virginia,Eastern Time (US & Canada)
568189520992198656,neutral,1.0,,,United,,ianvalentine,,0,@united Is it possible to redeem miles for one part of a round trip itinerary without having to book two separate reservations?,,2015-02-18 23:25:12,"Brooklyn, NY",Eastern Time (US & Canada)
568189430202130432,negative,0.6632,Can't Tell,0.6632,United,,thekulway,,0,@united I'm flying @AmericanAir on the way back. I rarely fly them but let's see if they are any better....,,2015-02-18 23:24:51,San Francisco,Pacific Time (US & Canada)
568189390444310528,neutral,0.6413,,,United,,jesisforlovers,,0,@united sent,,2015-02-18 23:24:41,"Oahu, Hi",Central Time (US & Canada)
568188415524642816,negative,1.0,Late Flight,0.6733,United,,kristen_19,,0,@united it's almost like we're punished for living near a large metro area. EWR was top ranked for domestic delays. Not good,,2015-02-18 23:20:49,,Quito
568188203397574656,positive,0.3626,,0.0,United,,jjirsa,,0,"@united Honestly, I stopped trying to report things via website. Now I just laugh. Flights work. Miles accrue. I'm sure it's just cosmetic.",,2015-02-18 23:19:58,Seattle,Pacific Time (US & Canada)
568187636449472513,negative,1.0,Late Flight,1.0,United,,kristen_19,,0,"@united thanks. Weather is understandable, but when every single domestic flight is delayed because of inbound int'l flights, it's crazy",,2015-02-18 23:17:43,,Quito
568186803930464256,positive,0.6889,,0.0,United,,santiagopinzong,,0,"@united #1007 Houston-Bogota boarding again, safety first, it seems the mechanics fixed the problem faster, good energy to fly home/family",,2015-02-18 23:14:25,Colombia,Central Time (US & Canada)
